nameseq,A_LncRNA,C_LncRNA,G_LncRNA,T_LncRNA,AA_LncRNA,AC_LncRNA,AG_LncRNA,AT_LncRNA,CA_LncRNA,CC_LncRNA,CG_LncRNA,CT_LncRNA,GA_LncRNA,GC_LncRNA,GG_LncRNA,GT_LncRNA,TA_LncRNA,TC_LncRNA,TG_LncRNA,TT_LncRNA
NONHSAT069763,0.2124183006535947,0.2771241830065359,0.2669934640522876,0.2434640522875817,0.0568813337692056,0.044132069303694,0.0660346518470088,0.0454396861719516,0.0562275253350768,0.0990519777705132,0.039228506047728,0.0827067669172932,0.0598234717227852,0.0715920235371036,0.0764955867930696,0.0591696632886564,0.039228506047728,0.0624387054593004,0.0853220006538084,0.0562275253350768
NONHSAT069972,0.3168347082187595,0.1759853345554537,0.1787351054078826,0.328444851817904,0.1228606356968215,0.0473716381418092,0.0595965770171149,0.0871026894865525,0.0635696821515892,0.0440097799511002,0.007640586797066,0.0608190709046454,0.0510391198044009,0.0363691931540342,0.0385085574572127,0.0528728606356968,0.0791564792176039,0.0482885085574572,0.0730440097799511,0.1277506112469437
NONHSAT070699,0.2947916666666667,0.1947916666666666,0.1885416666666666,0.321875,0.1016154247003647,0.0515893694632621,0.061490359562272,0.0802501302761855,0.0693069306930693,0.0458572173006774,0.0078165711307972,0.071912454403335,0.0489838457529963,0.034392912975508,0.0437727983324648,0.0609692548202188,0.0745179781136008,0.0630536737884314,0.0755601875977071,0.1089108910891089
NONHSAT070922,0.2671641791044776,0.2298507462686567,0.2026865671641791,0.3002985074626865,0.0928635413556285,0.0471782621678112,0.0641982681397432,0.0630038817557479,0.0728575694237085,0.0656912511197372,0.0119438638399522,0.0791280979396834,0.0519558077037921,0.0486712451478053,0.0498656315318005,0.0522544042997909,0.0495670349358017,0.0683786204837264,0.0764407285756942,0.106001791579576
NONHSAT072984,0.2991290146978769,0.1867174741426238,0.2215568862275449,0.2925966249319542,0.1031854070242308,0.0460114347944459,0.0756874489518105,0.0740539068881023,0.0631636264633814,0.0419275796351756,0.011979308467193,0.069697794718214,0.0653416825483256,0.0400217805608494,0.0577184862510209,0.058535257282875,0.0675197386332698,0.058535257282875,0.0762319629730465,0.0903893275251837
NONHSAT074905,0.3090069284064665,0.1759815242494226,0.1976905311778291,0.3173210161662818,0.1016635859519408,0.0485212569316081,0.071626617375231,0.0873382624768946,0.0623844731977818,0.0360443622920517,0.0060073937153419,0.0711645101663586,0.0660813308687615,0.0360443622920517,0.0462107208872458,0.049445471349353,0.0785582255083179,0.055452865064695,0.0739371534195933,0.1095194085027726
NONHSAT075170,0.2898611695414388,0.1817416912074043,0.1800588977702987,0.3483382414808582,0.101010101010101,0.0429292929292929,0.0551346801346801,0.0909090909090909,0.0593434343434343,0.0441919191919191,0.0088383838383838,0.069023569023569,0.0505050505050505,0.0324074074074074,0.0441919191919191,0.053030303030303,0.0787037037037037,0.0622895622895622,0.0719696969696969,0.1355218855218855
NONHSAT075752,0.2433823529411764,0.2345588235294117,0.2205882352941176,0.3014705882352941,0.0684326710816777,0.0412067696835908,0.0588668138337012,0.0743193524650478,0.061074319352465,0.0669610007358351,0.0301692420897718,0.0765268579838116,0.0573951434878587,0.0573951434878587,0.0625459896983075,0.0434142752023546,0.0566593083149374,0.0684326710816777,0.0691685062545989,0.1074319352465047
NONHSAT076543,0.2736572890025575,0.1994884910485933,0.278772378516624,0.248081841432225,0.0948717948717948,0.041025641025641,0.0717948717948717,0.0641025641025641,0.041025641025641,0.0435897435897435,0.0358974358974358,0.0794871794871794,0.0897435897435897,0.0743589743589743,0.0589743589743589,0.0564102564102564,0.0461538461538461,0.041025641025641,0.1128205128205128,0.0487179487179487
NONHSAT076663,0.2967863894139886,0.164461247637051,0.1810018903591682,0.357750472589792,0.0978723404255319,0.0524822695035461,0.060047281323877,0.0865248226950354,0.0624113475177304,0.0326241134751773,0.0033096926713947,0.0657210401891253,0.0458628841607565,0.0260047281323877,0.0439716312056737,0.0652482269503546,0.0907801418439716,0.0534278959810874,0.0737588652482269,0.1399527186761229
NONHSAT077129,0.2839418645870258,0.2017015242821694,0.2006380716058135,0.3137185395249911,0.0868794326241134,0.0539007092198581,0.0680851063829787,0.0748226950354609,0.0680851063829787,0.050709219858156,0.0070921985815602,0.075886524822695,0.0588652482269503,0.0425531914893617,0.0457446808510638,0.0535460992907801,0.0702127659574468,0.0546099290780141,0.0797872340425532,0.1092198581560283
NONHSAT078941,0.2664670658682634,0.2403375068045726,0.248502994011976,0.2446924333151878,0.0754151919411924,0.0495507759324802,0.0838551592703512,0.0577184862510209,0.082493874217261,0.069970051728832,0.0136128505309011,0.0743261638987203,0.0694255377075959,0.0569017152191668,0.0713313367819221,0.0506398039749523,0.0392050095289953,0.0639803974952355,0.0797713041110808,0.0618023414102913
NONHSAT079674,0.1855203619909502,0.2854449472096531,0.2692307692307692,0.2598039215686274,0.0422482082233119,0.0452659373821199,0.0618634477555639,0.0362127499056959,0.0580912863070539,0.1010939268200679,0.0309317238777819,0.0950584685024519,0.0588457185967559,0.0728027159562429,0.0829875518672199,0.0546963410033949,0.0264051301395699,0.0663900414937759,0.0931723877781969,0.0739343643907959
NONHSAT081046,0.0341113105924596,0.4039497307001795,0.4129263913824057,0.1490125673249551,0.0017985611510791,0.0125899280575539,0.0179856115107913,0.0017985611510791,0.0017985611510791,0.1780575539568345,0.1780575539568345,0.0449640287769784,0.0305755395683453,0.1276978417266187,0.1816546762589928,0.0737410071942446,0.0,0.0845323741007194,0.0359712230215827,0.0287769784172661
NONHSAT081608,0.2959363957597173,0.1996466431095406,0.200530035335689,0.303886925795053,0.0786914235190097,0.0627763041556145,0.0857648099027409,0.0689655172413793,0.0831122900088417,0.0433244916003536,0.0114942528735632,0.0618921308576481,0.0610079575596817,0.0406719717064544,0.0459770114942528,0.0521662245800176,0.0733863837312113,0.053050397877984,0.0565870910698496,0.121131741821397
NONHSAT082006,0.3012422360248447,0.1842650103519668,0.2111801242236025,0.3033126293995859,0.1056994818652849,0.0414507772020725,0.0735751295336787,0.0797927461139896,0.0621761658031088,0.049740932642487,0.0062176165803108,0.066321243523316,0.0632124352331606,0.0362694300518134,0.0580310880829015,0.0538860103626943,0.0704663212435233,0.0559585492227979,0.0735751295336787,0.1036269430051813
NONHSAT082239,0.2576164874551971,0.2275985663082437,0.2280465949820788,0.2867383512544803,0.0681308830121022,0.0497534737785746,0.0779919318691169,0.0618556701030927,0.0761990138951143,0.0591662931420887,0.0098610488570147,0.0824742268041237,0.0555804571940833,0.057373375168086,0.0649932765575974,0.0497534737785746,0.0578216046615867,0.0609592111160914,0.0753025549081129,0.0927835051546391
NONHSAT082933,0.21690103475723,0.2614751923587158,0.2848235606261607,0.2368002122578933,0.0521427623722966,0.048693113971076,0.0740347618415815,0.0420591747379594,0.0713811861483348,0.0870372827384901,0.0321082658882844,0.0709831497943478,0.0635531378532572,0.0654106408385299,0.0980496218654637,0.0578479501127769,0.0297200477643624,0.0603688470213612,0.0806687010746981,0.0659413559771792
NONHSAT087418,0.2118959107806691,0.2494836844279223,0.2825278810408922,0.2560925237505163,0.0570247933884297,0.0458677685950413,0.0690082644628099,0.0400826446280991,0.0673553719008264,0.0760330578512396,0.0322314049586776,0.0735537190082644,0.0615702479338843,0.0669421487603305,0.0896694214876033,0.0644628099173553,0.0260330578512396,0.0607438016528925,0.0917355371900826,0.0776859504132231
NONHSAT087600,0.3075734157650695,0.1700154559505409,0.1839258114374034,0.3384853168469861,0.0944272445820433,0.0464396284829721,0.06656346749226,0.0990712074303405,0.0603715170278637,0.0356037151702786,0.0061919504643962,0.0681114551083591,0.0572755417956656,0.0495356037151702,0.0340557275541795,0.0433436532507739,0.0959752321981424,0.0371517027863777,0.0773993808049535,0.1284829721362229
NONHSAT087772,0.2938931297709923,0.1750272628135223,0.1935659760087241,0.3375136314067611,0.1042007637752318,0.0414620840152755,0.0605564648117839,0.0878341516639389,0.0561920349154391,0.0376432078559738,0.0092744135297326,0.072013093289689,0.0551009274413529,0.0463720676486634,0.0398254228041462,0.0523731587561374,0.0785597381342062,0.0496453900709219,0.0834697217675941,0.1254773595199127
NONHSAT088370,0.274390243902439,0.2091728525980912,0.2187168610816543,0.2977200424178154,0.0938743038981702,0.0517104216388225,0.0628480509148766,0.0657650490586051,0.0737204985415009,0.0477326968973747,0.0236011667992574,0.0641739591620259,0.0482630601962344,0.0586051445239989,0.0514452399893927,0.0604614160700079,0.0586051445239989,0.0511800583399628,0.0806152214266772,0.107398568019093
NONHSAT090407,0.3065837807290195,0.1692568522181407,0.1980785532636338,0.326080813789206,0.1133408705483323,0.0415488976823063,0.0678349349915206,0.0836630864895421,0.0590729225551158,0.035895986433013,0.0096099491237987,0.0647258338044092,0.0585076314301865,0.0378745053702656,0.046071226681741,0.0556811758055398,0.0754663651780667,0.0539853024307518,0.0746184284906727,0.1221028829847371
NONHSAT091524,0.292873923257635,0.1691464369616288,0.1832419733750978,0.3547376664056382,0.0987460815047022,0.0485893416927899,0.0579937304075235,0.0877742946708464,0.0721003134796238,0.0329153605015673,0.0047021943573667,0.0595611285266457,0.0478056426332288,0.030564263322884,0.0407523510971786,0.0634796238244514,0.073667711598746,0.0572100313479623,0.0799373040752351,0.1442006269592476
NONHSAT092691,0.3367378520581863,0.1860105230578768,0.1705354379449087,0.3067161869390282,0.1229102167182662,0.0547987616099071,0.0643962848297213,0.0947368421052631,0.0789473684210526,0.0452012383900928,0.0034055727554179,0.058204334365325,0.0526315789473684,0.0287925696594427,0.0386996904024767,0.0504643962848297,0.0823529411764705,0.0572755417956656,0.0640866873065015,0.1030959752321981
NONHSAT093392,0.3025900189513582,0.180669614655717,0.1629816803537586,0.3537586860391661,0.1125158027812895,0.0404551201011378,0.056890012642225,0.0922882427307206,0.0581542351453855,0.0499367888748419,0.0050568900126422,0.0676359039190897,0.052465233881163,0.0278128950695322,0.029709228824273,0.0530973451327433,0.079646017699115,0.0625790139064475,0.0707964601769911,0.140960809102402
NONHSAT093966,0.3038501560874089,0.1342351716961498,0.173777315296566,0.3881373569198751,0.0947916666666666,0.0395833333333333,0.0489583333333333,0.1208333333333333,0.0541666666666666,0.0270833333333333,0.0052083333333333,0.0479166666666666,0.0489583333333333,0.0177083333333333,0.034375,0.0729166666666666,0.1052083333333333,0.05,0.0854166666666666,0.146875
NONHSAT095570,0.3163167938931298,0.125,0.1846374045801526,0.3740458015267175,0.0992840095465393,0.037708830548926,0.0682577565632458,0.111217183770883,0.0534606205250596,0.0210023866348448,0.0033412887828162,0.0472553699284009,0.0563245823389021,0.0272076372315035,0.0391408114558472,0.0615751789976133,0.107398568019093,0.0391408114558472,0.0739856801909307,0.1536992840095465
NONHSAT095799,0.2685921421889616,0.1977315247895229,0.2153882132834424,0.3182881197380729,0.0854870775347912,0.0433867383931703,0.0701672319027014,0.0695825049701789,0.0605777102093322,0.0497017892644135,0.0139165009940357,0.073558648111332,0.0602268740498187,0.0445561922582154,0.0544965501110981,0.0561337855221611,0.0623318910068997,0.0601099286633142,0.076833118933458,0.1189334580750789
NONHSAT096694,0.2484429065743944,0.2422145328719723,0.231833910034602,0.2775086505190311,0.0678670360110803,0.0519390581717451,0.0734072022160664,0.0547091412742382,0.0782548476454293,0.0664819944598338,0.0159279778393351,0.0817174515235457,0.0595567867036011,0.0630193905817174,0.0533240997229916,0.0560941828254847,0.0429362880886426,0.0609418282548476,0.0886426592797784,0.085180055401662
NONHSAT097804,0.2979011509817197,0.2119160460392687,0.1997291807718348,0.2904536222071767,0.0921409214092141,0.0555555555555555,0.0792682926829268,0.070460704607046,0.0901084010840108,0.046070460704607,0.0094850948509485,0.0663956639566395,0.0575880758807588,0.0420054200542005,0.0420054200542005,0.0582655826558265,0.0582655826558265,0.067750677506775,0.0691056910569105,0.0955284552845528
NONHSAT098196,0.2942443828870422,0.1643582640812557,0.1919052016004924,0.3494921514312096,0.0937355702631984,0.0395567184854548,0.0664922271817762,0.0945051562259504,0.0589502847468062,0.0343235339387409,0.0058488533169154,0.0651069724488225,0.0561797752808988,0.0327843620132368,0.0454055718023703,0.0575650300138525,0.0854240418654763,0.0577189472064029,0.0740341696167461,0.1323687855933507
NONHSAT098243,0.3149606299212598,0.1732283464566929,0.1696850393700787,0.3421259842519685,0.1228830248129184,0.0448995667585663,0.0547459629775502,0.0925561244584482,0.063410791650256,0.0393855848759354,0.0047262701851122,0.0657739267428121,0.0472627018511224,0.0319023237495076,0.038991729027176,0.0515951161874753,0.0815281606931862,0.0571090980701063,0.071287908625443,0.1319417093343836
NONHSAT099046,0.3259259259259259,0.1694145758661887,0.195221027479092,0.3094384707287933,0.1106596558317399,0.0463671128107074,0.0767208413001912,0.0922562141491395,0.0673996175908221,0.034416826003824,0.006453154875717,0.0611854684512428,0.0640535372848948,0.0365678776290631,0.0442160611854684,0.0501912045889101,0.0836520076481835,0.0521032504780114,0.0678776290630975,0.1058795411089866
NONHSAT099430,0.26156141223272,0.2452759820984584,0.2355793137742416,0.2575832918945798,0.0859132164615193,0.0501056819594678,0.0676364540594305,0.0579385801317916,0.0650254880019893,0.0717394007211239,0.0366778565211985,0.0718637324381449,0.0600522193211488,0.0640308342658212,0.0667661320402834,0.0446350864105433,0.0506030088275519,0.0594305607360437,0.0644038294168842,0.083177918687057
NONHSAT100800,0.25,0.224820143884892,0.2320143884892086,0.2931654676258993,0.0747074707470747,0.0468046804680468,0.054005400540054,0.0747074707470747,0.0585058505850585,0.0657065706570657,0.0198019801980198,0.081008100810081,0.0567056705670567,0.0585058505850585,0.063006300630063,0.054005400540054,0.0603060306030603,0.054005400540054,0.0945094509450945,0.0837083708370837
NONHSAT101022,0.3222354340071344,0.1529131985731272,0.1576694411414982,0.3671819262782402,0.1148905803996194,0.0447193149381541,0.0597050428163653,0.1029971455756422,0.0570884871550903,0.0323501427212178,0.003092293054234,0.0601807802093244,0.0532825880114177,0.024976213130352,0.0254519505233111,0.0539961941008563,0.0970504281636536,0.0506660323501427,0.0694576593720266,0.1500951474785918
NONHSAT101269,0.2461855670103092,0.2882474226804123,0.2672164948453608,0.1983505154639175,0.0783828382838283,0.0598184818481848,0.0742574257425742,0.0338283828382838,0.0726072607260726,0.0853960396039604,0.0577557755775577,0.0726072607260726,0.0721947194719472,0.082095709570957,0.0717821782178217,0.0412541254125412,0.0226897689768976,0.061056105610561,0.0635313531353135,0.0507425742574257
NONHSAT101350,0.2841328413284132,0.1845018450184501,0.2472324723247232,0.2841328413284132,0.0851851851851851,0.0518518518518518,0.074074074074074,0.074074074074074,0.0629629629629629,0.0518518518518518,0.0259259259259259,0.0407407407407407,0.0851851851851851,0.037037037037037,0.0555555555555555,0.0703703703703703,0.0518518518518518,0.0407407407407407,0.0925925925925925,0.1
NONHSAT101354,0.3267828843106181,0.1553090332805071,0.1946117274167987,0.3232963549920761,0.1204819277108433,0.043436905516804,0.0653138871274572,0.0976537729866835,0.0583386176284083,0.0329740012682308,0.0066582117945466,0.0573874445149017,0.0630944831959416,0.0310716550412175,0.0450221940393151,0.0551680405833861,0.0849714648065948,0.0478757133798351,0.0776791376030437,0.1128725428027901
NONHSAT102296,0.3054545454545455,0.20099173553719,0.1854545454545454,0.308099173553719,0.1071428571428571,0.0591931216931216,0.0552248677248677,0.083994708994709,0.0671296296296296,0.0486111111111111,0.0099206349206349,0.0750661375661375,0.0548941798941798,0.039021164021164,0.0393518518518518,0.0522486772486772,0.0763888888888889,0.0539021164021164,0.0810185185185185,0.0968915343915343
NONHSAT102608,0.2977893368010403,0.1566970091027308,0.1742522756827048,0.3712613784135241,0.0936890045543266,0.0409889394925178,0.0696161353285621,0.0936890045543266,0.0520494469746258,0.0305790500975927,0.0065061808718282,0.0676642810670136,0.0611581001951854,0.0305790500975927,0.0312296681847755,0.051398828887443,0.0910865322055953,0.0546519193233571,0.0670136629798308,0.1581001951854261
NONHSAT103133,0.3184171597633136,0.202292899408284,0.1923076923076923,0.2869822485207101,0.1120976692563818,0.0543840177580466,0.0799112097669256,0.0721420643729189,0.0747317795042545,0.051054384017758,0.0059193488716241,0.0702922678505364,0.0599334073251942,0.0384757676655567,0.0440251572327044,0.0499445061043285,0.0717721050684424,0.0584535701072881,0.0625231224565297,0.0943396226415094
NONHSAT103296,0.3254146122814881,0.16001792917974,0.1712236665172568,0.343343792021515,0.1125560538116591,0.0502242152466367,0.0614349775784753,0.1013452914798206,0.0663677130044843,0.0286995515695067,0.0049327354260089,0.0600896860986547,0.052914798206278,0.0282511210762331,0.0336322869955156,0.0560538116591928,0.0937219730941704,0.0524663677130044,0.0713004484304932,0.1260089686098654
NONHSAT103374,0.2657657657657657,0.2148648648648648,0.1824324324324324,0.3369369369369369,0.0811176205497972,0.0486705723298783,0.0563316809373591,0.0797656602073005,0.06399278954484,0.0612888688598467,0.0090130689499774,0.0806669671022983,0.0450653447498873,0.0419107706173952,0.0414601171698963,0.0540784136998648,0.0757097791798107,0.0630914826498422,0.0757097791798107,0.1221270842721946
NONHSAT104294,0.2831021437578814,0.2143757881462799,0.2156368221941992,0.2868852459016393,0.0933361362203069,0.0449863359260037,0.0712634013033424,0.0735757830565482,0.0695816691191927,0.0603321421063695,0.0134538574731973,0.0710531847803237,0.0557073785999579,0.0517132646626024,0.0573891107841076,0.0508723985705276,0.0645364725667437,0.0571788942610889,0.0735757830565482,0.0914441875131385
NONHSAT108196,0.2886401377698505,0.2080078725628882,0.2020419459991389,0.3013100436681222,0.0939229917579038,0.050928773526879,0.0674744741050559,0.0763316521097306,0.0698117849674006,0.0528970353056956,0.0083036043793824,0.0770082420961987,0.0573871324886209,0.0409644482716201,0.0525279862221675,0.0511748062492311,0.0674744741050559,0.0632304096444827,0.0737483085250338,0.0968138762455406
NONHSAT108382,0.2559405940594059,0.2168316831683168,0.1599009900990099,0.3673267326732673,0.0777612679544328,0.0554730064388311,0.0500247647350173,0.0728083209509658,0.0633977216443784,0.0480435859336305,0.0034670629024269,0.1020307082714215,0.0460624071322436,0.0351659237246161,0.0297176820208023,0.0490341753343239,0.0688459633481921,0.0777612679544328,0.0767706785537394,0.1436354631005448
NONHSAT112844,0.2576642335766423,0.2058394160583941,0.2386861313868613,0.2978102189781021,0.0817816721431179,0.0397955458196422,0.0733844468784227,0.0627966411098941,0.0525739320920043,0.0576852866009492,0.0219058050383351,0.0737495436290617,0.0624315443592552,0.0467323840817816,0.0682730923694779,0.0609711573566995,0.0606060606060606,0.0617013508579773,0.0752099306316173,0.1004016064257028
NONHSAT113481,0.3120225170888621,0.1443506232408524,0.1869722557297949,0.3566546039404905,0.1090104585679807,0.0430410297666934,0.0679806918744971,0.0917135961383749,0.0555108608205953,0.0257441673370876,0.0048270313757039,0.0583266291230893,0.0543041029766693,0.0281576830249396,0.0345937248592115,0.0699919549477071,0.0933226065969428,0.0474658085277554,0.079243765084473,0.1367658889782783
NONHSAT113844,0.3394495412844037,0.1495073054706082,0.1800883452259599,0.3309548080190282,0.1366417403127124,0.0452073419442556,0.0693405846363018,0.0883752549286199,0.0598232494901427,0.0312712440516655,0.0040788579197824,0.0543847722637661,0.0560842963970088,0.0285520054384772,0.0397688647178789,0.0557443915703603,0.0870156356220258,0.0441876274643099,0.066961250849762,0.13256288239293
NONHSAT114467,0.2733673649005457,0.2136947720471748,0.2406266502376342,0.2723112128146453,0.0801056338028169,0.05,0.0795774647887324,0.0637323943661971,0.0728873239436619,0.0545774647887323,0.0154929577464788,0.0707746478873239,0.0691901408450704,0.052112676056338,0.0727112676056338,0.0466549295774647,0.0512323943661971,0.0568661971830985,0.0728873239436619,0.0911971830985915
NONHSAT114486,0.312267657992565,0.1953738124741842,0.2085914911193721,0.2837670384138785,0.1012396694214876,0.0586776859504132,0.074793388429752,0.0772727272727272,0.0776859504132231,0.0421487603305785,0.0078512396694214,0.0677685950413223,0.0652892561983471,0.0429752066115702,0.0582644628099173,0.0421487603305785,0.0681818181818181,0.0512396694214876,0.0677685950413223,0.096694214876033
NONHSAT114788,0.322921249450066,0.1469423669159701,0.1526616805983282,0.3774747030356357,0.118838028169014,0.0453345070422535,0.0523767605633802,0.1065140845070422,0.0541373239436619,0.0277288732394366,0.0026408450704225,0.0625,0.0488556338028169,0.0220070422535211,0.0272887323943661,0.0541373239436619,0.1012323943661971,0.0519366197183098,0.0704225352112676,0.1540492957746478
NONHSAT114823,0.353344768439108,0.1629502572898799,0.2024013722126929,0.281303602058319,0.1323024054982818,0.0446735395189003,0.0687285223367697,0.1082474226804123,0.070446735395189,0.0395189003436426,0.0034364261168384,0.049828178694158,0.0601374570446735,0.0395189003436426,0.0515463917525773,0.0515463917525773,0.0910652920962199,0.0395189003436426,0.0773195876288659,0.0721649484536082
NONHSAT115652,0.2331288343558282,0.2269938650306748,0.1963190184049079,0.3435582822085889,0.0614754098360655,0.0368852459016393,0.0635245901639344,0.0717213114754098,0.0717213114754098,0.0573770491803278,0.0102459016393442,0.0881147540983606,0.040983606557377,0.0450819672131147,0.0450819672131147,0.0655737704918032,0.0594262295081967,0.0881147540983606,0.0758196721311475,0.1188524590163934
NONHSAT119664,0.2547892720306513,0.2490421455938697,0.2624521072796935,0.2337164750957854,0.099712368168744,0.0402684563758389,0.0680728667305848,0.0460210930009587,0.0527325023969319,0.0834132310642377,0.0479386385426653,0.0651965484180249,0.0661553211888782,0.0824544582933844,0.071907957813998,0.0421860019175455,0.0354745925215723,0.0431447746883988,0.074784276126558,0.0805369127516778
NONHSAT119864,0.2896945283652232,0.1799261497146693,0.1908358509566969,0.3395434709634105,0.0933355715964411,0.0463320463320463,0.0631190196407587,0.0869565217391304,0.0653013261708913,0.0407923451401712,0.0058754406580493,0.0679872419002853,0.0592580157797549,0.032398858485815,0.0448212187342622,0.0542219237871411,0.0716803760282021,0.0604331039113647,0.0770522074869901,0.1304347826086956
NONHSAT119987,0.4173728813559322,0.1377118644067796,0.1483050847457627,0.2966101694915254,0.2059447983014862,0.0509554140127388,0.0573248407643312,0.1019108280254777,0.0636942675159235,0.0254777070063694,0.0084925690021231,0.0403397027600849,0.0424628450106157,0.0360934182590233,0.0254777070063694,0.0445859872611464,0.1040339702760085,0.0254777070063694,0.0573248407643312,0.1104033970276008
NONHSAT120522,0.2738461538461538,0.1717948717948718,0.202051282051282,0.3523076923076923,0.0841457157516675,0.0400205233453052,0.06054386865059,0.0892765520779887,0.0569522832221652,0.0354027706516162,0.0076962544894817,0.0713186249358645,0.0554130323242688,0.0359158542842483,0.0436121087737301,0.0672139558748076,0.0774756285274499,0.0600307850179579,0.0903027193432529,0.1246793227296049
NONHSAT121005,0.3022234422179522,0.1616799341202305,0.1822673620642327,0.3538292615975844,0.1018671059857221,0.044206479956068,0.0617792421746293,0.0944535969247666,0.058209774848984,0.0332235035694673,0.0038440417353102,0.0664470071389346,0.0560131795716639,0.0318506315211422,0.0367929708951125,0.057660626029654,0.086216364634816,0.0524437122460186,0.0796265788028555,0.1353651839648544
NONHSAT121038,0.2615942028985507,0.3210144927536232,0.1644927536231884,0.2528985507246377,0.0844508880028996,0.0772018847408481,0.0503805726712577,0.0496556723450525,0.086625588981515,0.1119971003986951,0.0181225081551286,0.1040231968104385,0.042406669083001,0.0485683218557448,0.0391446176150779,0.0344327654947444,0.0482058716926422,0.0830010873504893,0.056904675607104,0.0648785791953606
NONHSAT121615,0.2591093117408907,0.2145748987854251,0.2479757085020243,0.2783400809716599,0.0759493670886076,0.0435443037974683,0.070886075949367,0.0688607594936708,0.0718987341772151,0.0536708860759493,0.0263291139240506,0.0627848101265822,0.0612658227848101,0.0567088607594936,0.0784810126582278,0.0516455696202531,0.050126582278481,0.060253164556962,0.0724050632911392,0.0951898734177215
NONHSAT122160,0.1906735751295336,0.2735751295336787,0.249740932642487,0.2860103626943005,0.0394190871369294,0.0425311203319502,0.0570539419087136,0.0518672199170124,0.0705394190871369,0.0829875518672199,0.0259336099585062,0.0933609958506224,0.0539419087136929,0.0653526970954356,0.0757261410788381,0.0549792531120331,0.0269709543568464,0.0829875518672199,0.0902489626556016,0.0860995850622406
NONHSAT122291,0.3071528751753156,0.1598877980364656,0.2211313697989715,0.3118279569892473,0.1108512628624883,0.039289055191768,0.0809167446211412,0.0762394761459307,0.0584658559401309,0.0360149672591206,0.0093545369504209,0.0556594948550046,0.0678203928905519,0.0285313376987839,0.0640785781103835,0.0608044901777362,0.0701590271281571,0.0561272217025257,0.0664172123479887,0.1192703461178671
NONHSAT122460,0.3004255319148936,0.2391489361702127,0.2642553191489362,0.1961702127659574,0.1047254150702426,0.0561941251596424,0.0864197530864197,0.0532141336739037,0.0723712217965091,0.0681140911025968,0.0464027245636441,0.0523627075351213,0.0855683269476372,0.0659855257556406,0.0830140485312899,0.0297999148573861,0.0378884631758194,0.0489570029799914,0.0485312899106002,0.0604512558535547
NONHSAT123513,0.3146005509641873,0.1746556473829201,0.1823691460055096,0.3283746556473829,0.1085997794928335,0.0507166482910694,0.0711135611907387,0.0843439911797133,0.0650496141124586,0.0435501653803748,0.0038588754134509,0.0622932745314222,0.0589856670341786,0.0341786108048511,0.0374862183020948,0.0512679162072767,0.0815876515986769,0.0463065049614112,0.0700110253583241,0.1306504961411246
NONHSAT124073,0.231619209519762,0.2776597251735373,0.2887094489304434,0.2020116163762572,0.0568149617455369,0.0508642674978747,0.089827146500425,0.0341456503258713,0.0790592235760838,0.0894020969113063,0.0266364409181071,0.0826013034854066,0.0702748654009634,0.077217342023236,0.0983281382827996,0.0427883253046188,0.0253612921507509,0.0602153584584868,0.0739586285066591,0.042504958911873
NONHSAT124273,0.187641723356009,0.2817460317460317,0.3265306122448979,0.2040816326530612,0.0572887124220079,0.0391378332387975,0.050482132728304,0.0402722631877481,0.0442427680090754,0.0901871809415768,0.0896199659671015,0.0578559273964832,0.0538854225751559,0.099262620533182,0.128757799205899,0.0448099829835507,0.0317640385706182,0.0533182076006806,0.0578559273964832,0.0612592172433352
NONHSAT124334,0.1879049676025918,0.3002159827213823,0.3434125269978402,0.1684665226781857,0.0389610389610389,0.0519480519480519,0.0692640692640692,0.0281385281385281,0.0541125541125541,0.0974025974025974,0.0865800865800865,0.0606060606060606,0.0779220779220779,0.1017316017316017,0.1255411255411255,0.0389610389610389,0.0151515151515151,0.0497835497835497,0.0627705627705627,0.0411255411255411
NONHSAT124467,0.2785368003525782,0.1727633318642573,0.1974438078448656,0.3512560599382988,0.0855379188712522,0.0418871252204585,0.0612874779541446,0.0895061728395061,0.0573192239858906,0.0383597883597883,0.0074955908289241,0.0696649029982363,0.0599647266313932,0.0308641975308641,0.0418871252204585,0.0648148148148148,0.0758377425044091,0.0617283950617283,0.0868606701940035,0.1269841269841269
NONHSAT125265,0.3418230563002681,0.1639857015192135,0.1742627345844504,0.3199285075960679,0.1376843987483236,0.0500670540902995,0.0643719266875279,0.089852481001341,0.0630308448815377,0.0339740724184175,0.0044702726866338,0.062136790344211,0.0590075994635672,0.0312919088064371,0.0326329906124273,0.0514081358962896,0.0822530174340634,0.0482789450156459,0.0728654447921323,0.1166741171211444
NONHSAT125439,0.3121254034117104,0.1719686491470723,0.1862609497464269,0.3296449976947902,0.1143911439114391,0.0452029520295202,0.0576568265682656,0.0950184501845018,0.0599630996309963,0.0392066420664206,0.0069188191881918,0.0659594095940959,0.0599630996309963,0.0290590405904059,0.0428966789667896,0.0539667896678966,0.077490774907749,0.0585793357933579,0.0788745387453874,0.1148523985239852
NONHSAT125784,0.2469228836975634,0.2542074855563929,0.2170308967596081,0.2818387339864355,0.0721105527638191,0.0517587939698492,0.0670854271356783,0.0560301507537688,0.0728643216080402,0.0809045226130653,0.0138190954773869,0.0866834170854271,0.0545226130653266,0.0512562814070351,0.0537688442211055,0.057537688442211,0.0474874371859296,0.0703517587939698,0.0824120603015075,0.0814070351758794
